entity_type,provider_credentials,state,postal_code,deactivation_date,activation_date,gender,name_prefix,is_sole_proprietor,county_id,id,name
1,D.O.,SC,29406,,,F,,Y,45019,45,South Carolina
1,D.M.D.,SC,29479,,,M,DR.,Y,45015,45,South Carolina
1,PHARM. D.,SC,29072,,,F,MRS.,N,45063,45,South Carolina
1,OTR,SC,29579,,,F,,N,45051,45,South Carolina
2,,SC,29607,,,,,,45050,45,South Carolina
1,"MED, LPC",SC,29301,,,F,,Y,45083,45,South Carolina
1,MSW,SC,29607,,,F,MRS.,Y,45050,45,South Carolina
1,LMT,SC,29303,,,F,MRS.,Y,45083,45,South Carolina
1,"CRNA, BSN",SC,29169,,,F,,N,45079,45,South Carolina
2,,SC,29577,,,,,,45041,45,South Carolina
2,,SC,29201,,,,,,45079,45,South Carolina
1,DC,SC,29349,,,F,DR.,Y,45083,45,South Carolina
1,M.D.,SC,29605,,,M,,N,45045,45,South Carolina
2,,SC,29801,,,,,,45245,45,South Carolina
2,,SC,29926,,,,,,45013,45,South Carolina
1,,SC,29526,,,F,,N,45019,45,South Carolina
1,M.D.,SC,29406,,,M,DR.,Y,45019,45,South Carolina
1,MD,SC,29506,,,M,,N,County not found.,45,South Carolina
2,,SC,29601,,,,,,45045,45,South Carolina
1,LPC,SC,29527,,,F,MRS.,Y,45051,45,South Carolina
2,,SC,29020,,,,,,45055,45,South Carolina
1,,SC,29303,,,F,MS.,N,45083,45,South Carolina
1,MD,SC,29072,,,M,DR.,Y,45063,45,South Carolina
1,CCC-SLP,SC,29506,,,F,,N,County not found.,45,South Carolina
2,,SC,29505,,,,,,County not found.,45,South Carolina
1,M.D.,SC,29605,,,F,DR.,N,45045,45,South Carolina
2,,SC,29407,,,,,,45019,45,South Carolina
2,,SC,29223,,,,,,45079,45,South Carolina
1,M.D.,SC,29425,,,M,DR.,N,45019,45,South Carolina
1,MD,SC,29114,,,F,MS.,N,45085,45,South Carolina
1,D.C.,SC,29649,,,M,,Y,County not found.,45,South Carolina
2,,SC,29150,,,,,,45085,45,South Carolina
1,,SC,29936,,,F,,N,45053,45,South Carolina
1,"D.N.P., F.N.P.",SC,29466,,,F,DR.,N,County not found.,45,South Carolina
1,"MMFT, LMFT",SC,29365,,,M,,Y,45083,45,South Carolina
2,,SC,29240,,,,,,45079,45,South Carolina
1,,SC,29506,,,F,,N,County not found.,45,South Carolina
1,LPC,SC,29506,,,F,,N,County not found.,45,South Carolina
2,,SC,29407,,,,,,45019,45,South Carolina
2,,SC,29072,,,,,,45063,45,South Carolina
1,M.D.,SC,29615,,,M,,N,45045,45,South Carolina
1,D.O.,SC,29203,,,M,,N,45079,45,South Carolina
1,"ATC, MED",SC,29634,,,F,,N,45077,45,South Carolina
1,MD,SC,29303,,,M,,N,45083,45,South Carolina
1,M.D.,SC,29615,,,M,,Y,45045,45,South Carolina
1,MD,SC,29407,,,F,,N,45019,45,South Carolina
2,,SC,29615,,,,,,45045,45,South Carolina
1,M.D,SC,29425,,,F,MRS.,N,45019,45,South Carolina
1,OD,SC,29569,,,M,,N,45051,45,South Carolina
1,,SC,29379,,,M,,N,45087,45,South Carolina
2,,SC,29565,,,,,,45069,45,South Carolina
1,PHARMD,SC,29207,,,F,DR.,N,45079,45,South Carolina
2,,SC,29160,,,,,,45075,45,South Carolina
1,DPT,SC,29201,,,M,,N,45079,45,South Carolina
1,CRNA,SC,29926,,,M,MR.,N,45013,45,South Carolina
1,MD,SC,29501,,,M,DR.,X,45019,45,South Carolina
1,M.D.,SC,29406,,,F,,N,45019,45,South Carolina
1,PHARMD,SC,29445,,,F,MS.,N,45019,45,South Carolina
1,"MSP, CCC-SP",SC,29209,,,F,,Y,45079,45,South Carolina
1,M.D.,SC,29418,,,M,,N,45019,45,South Carolina
1,,SC,29526,,,F,,N,45019,45,South Carolina
1,,SC,29209,,,F,,N,45079,45,South Carolina
1,RN,SC,29414,,,F,,N,45019,45,South Carolina
1,APRN,SC,29203,,,M,,N,45079,45,South Carolina
1,R.D.,SC,29303,,,F,MRS.,N,45083,45,South Carolina
2,,SC,29617,,,,,,County not found.,45,South Carolina
1,PHARMD,SC,29414,,,M,DR.,Y,45019,45,South Carolina
2,,SC,29483,,,,,,45019,45,South Carolina
1,LPN,SC,29418,,,M,,N,45019,45,South Carolina
1,M.S.,SC,29488,,,F,,N,45029,45,South Carolina
2,,SC,29732,,,,,,County not found.,45,South Carolina
2,,SC,29588,,,,,,45041,45,South Carolina
1,RPH,SC,29801,,,F,MRS.,Y,45245,45,South Carolina
2,,SC,29340,,,,,,45021,45,South Carolina
1,,SC,29067,,,F,,N,45057,45,South Carolina
1,M.D.,SC,29620,,,M,DR.,N,45001,45,South Carolina
2,,SC,29488,,,,,,45029,45,South Carolina
1,,SC,29601,,,F,,N,45045,45,South Carolina
1,M.D.,SC,29425,,,M,DR.,N,45019,45,South Carolina
1,M.D.,SC,29372,,,M,DR.,N,45083,45,South Carolina
1,M.D.,SC,29605,,,M,,N,45045,45,South Carolina
2,,SC,29407,,,,,,45019,45,South Carolina
1,APRN,SC,29169,,,F,,X,45079,45,South Carolina
1,M.D.,SC,29303,,,F,,N,45083,45,South Carolina
1,,SC,29072,,,M,,N,45063,45,South Carolina
1,LPC,SC,29229,,,M,,N,County not found.,45,South Carolina
1,MD,SC,29223,,,M,DR.,N,45079,45,South Carolina
1,M.A. CF-SLP,SC,29420,,,M,,N,45019,45,South Carolina
1,M.D.,SC,29073,,,M,,Y,County not found.,45,South Carolina
2,,SC,29458,,,,,,45019,45,South Carolina
2,,SC,29307,,,,,,County not found.,45,South Carolina
1,PA,SC,29425,,,F,,N,45019,45,South Carolina
1,,SC,29414,,,F,,N,45019,45,South Carolina
2,,SC,29306,,,,,,County not found.,45,South Carolina
1,MD,SC,29020,,,F,,N,45055,45,South Carolina
1,"MS, CCC-SLP",SC,29464,,,F,MRS.,N,45019,45,South Carolina
2,,SC,29334,,,,,,45083,45,South Carolina
1,,SC,29045,,,F,MS.,N,45079,45,South Carolina
1,M.S. CCC-SLP,SC,29601,,,F,MRS.,N,45045,45,South Carolina
1,LISW-CP/AP,SC,29680,,,F,MRS.,N,County not found.,45,South Carolina
1,MD,SC,29425,,,M,,N,45019,45,South Carolina
1,EMT,SC,29560,,,M,MR.,Y,45089,45,South Carolina
2,,SC,29621,,,,,,45007,45,South Carolina
1,MD,SC,29303,,,M,DR.,X,45083,45,South Carolina
1,PHARMD,SC,29379,,,M,DR.,Y,45087,45,South Carolina
1,M.D.,SC,29403,,,M,DR.,N,45019,45,South Carolina
1,DPT,SC,29212,,,M,,X,45079,45,South Carolina
2,,SC,29483,,,,,,45019,45,South Carolina
1,,SC,29681,,,F,,Y,45045,45,South Carolina
2,,SC,29671,,,,,,45077,45,South Carolina
1,M.D.,SC,29201,,,M,DR.,N,45079,45,South Carolina
1,,SC,29204,,,F,MS.,N,45079,45,South Carolina
2,,SC,29927,,,,,,45053,45,South Carolina
1,M.D.,SC,29720,,,M,,N,45057,45,South Carolina
1,RN,SC,29601,,,F,,N,45045,45,South Carolina
1,D.M.D.,SC,29466,,,M,,N,County not found.,45,South Carolina
1,,SC,29445,,,F,,N,45019,45,South Carolina
1,BS,SC,29072,,,F,,N,45063,45,South Carolina
1,D.M.D.,SC,29910,,,M,DR.,Y,45013,45,South Carolina
1,,SC,29072,,,F,,N,45063,45,South Carolina
1,PHARMD,SC,29150,,,F,,N,45085,45,South Carolina
2,,SC,29590,,,,,,45089,45,South Carolina
1,,SC,29020,,,F,,N,45055,45,South Carolina
1,MD,SC,29203,,,M,DR.,N,45079,45,South Carolina
1,DMD,SC,29425,,,M,DR.,N,45019,45,South Carolina
2,,SC,29615,,,,,,45045,45,South Carolina
2,,SC,29550,,,,,,45025,45,South Carolina
1,M.D.,SC,29650,,,M,DR.,Y,45083,45,South Carolina
1,DDS,SC,29801,,,M,DR.,X,45245,45,South Carolina
1,PHARMD,SC,29205,,,F,DR.,N,45079,45,South Carolina
1,PHARM D,SC,29910,,,F,,Y,45013,45,South Carolina
1,CRNA,SC,29406,,,F,,N,45019,45,South Carolina
2,,SC,29223,,,,,,45079,45,South Carolina
1,LCSW-R AND LISW-CP,SC,29577,,,F,,Y,45041,45,South Carolina
1,HAS,SC,29621,,,M,,N,45007,45,South Carolina
1,"MCD,CCC-SLP",SC,29154,,,F,MS.,Y,45085,45,South Carolina
1,"M.S., CCC/SLP",SC,29678,,,F,MRS.,Y,45073,45,South Carolina
2,,SC,29307,,,,,,County not found.,45,South Carolina
1,MD,SC,29303,,,M,,N,45083,45,South Carolina
1,DDS,SC,29360,,,M,DR.,N,45059,45,South Carolina
1,MD,SC,29566,,,M,,N,45051,45,South Carolina
1,M.D.,SC,29650,,,M,,N,45083,45,South Carolina
1,DPT,SC,29209,,,F,,N,45079,45,South Carolina
1,M.D.,SC,29902,,,M,,X,45013,45,South Carolina
1,RPH,SC,29301,,,F,,Y,45083,45,South Carolina
2,,SC,29715,,,,,,45091,45,South Carolina
1,M.D.,SC,29646,,,M,,N,45047,45,South Carolina
1,LISW-CP,SC,29445,,,F,MRS.,Y,45019,45,South Carolina
1,O.D.,SC,29732,,,M,DR.,N,County not found.,45,South Carolina
1,RPH,SC,29405,,,M,MR.,Y,45019,45,South Carolina
2,,SC,29569,,,,,,45051,45,South Carolina
1,LISW-CP,SC,29483,,,F,,Y,45019,45,South Carolina
2,,SC,29407,,,,,,45019,45,South Carolina
1,"M.D., MPH",SC,29203,,,M,,N,45079,45,South Carolina
2,,SC,29403,,,,,,45019,45,South Carolina
1,R.N.,SC,29401,,,F,MRS.,Y,45019,45,South Carolina
1,M.S. CCC-SLP,SC,29651,,,F,,Y,45083,45,South Carolina
2,,SC,29340,,,,,,45021,45,South Carolina
1,D.C.,SC,29681,,,M,DR.,N,45045,45,South Carolina
2,,SC,29824,,,,,,45081,45,South Carolina
1,MD,SC,29572,,,M,,N,45051,45,South Carolina
1,MA,SC,29588,,,F,,N,45041,45,South Carolina
1,"M.A., CCC-SLP",SC,29072,,,F,MRS.,Y,45063,45,South Carolina
1,PHARM D.,SC,29036,,,F,DR.,N,45079,45,South Carolina
1,CPNP,SC,29550,,,F,MRS.,N,45025,45,South Carolina
1,MD,SC,29506,,,M,DR.,N,County not found.,45,South Carolina
1,,SC,29526,,,F,,N,45019,45,South Carolina
1,,SC,29201,,,F,,Y,45079,45,South Carolina
2,,SC,29817,,,,,,45011,45,South Carolina
1,PHARMD,SC,29464,,,F,,N,45019,45,South Carolina
1,PH.D.,SC,29401,,,F,DR.,Y,45019,45,South Carolina
1,M.D.,SC,29505,,,M,,N,County not found.,45,South Carolina
1,"PT,MHS,CSCS",SC,29464,,,M,MR.,N,45019,45,South Carolina
1,LPC,SC,29406,,,F,,Y,45019,45,South Carolina
1,MD,SC,29203,,,M,,N,45079,45,South Carolina
1,"MA, LPC",SC,29205,,,F,,Y,45079,45,South Carolina
2,,SC,29209,,,,,,45079,45,South Carolina
2,,SC,29406,,,,,,45019,45,South Carolina
1,FNP-C,SC,29340,,,F,,N,45021,45,South Carolina
1,MD,SC,29204,,,M,DR.,N,45079,45,South Carolina
1,PHARMD,SC,29812,,,F,DR.,N,45011,45,South Carolina
1,DPM,SC,29407,,,M,DR.,Y,45019,45,South Carolina
1,MD,SC,29506,,,M,DR.,N,County not found.,45,South Carolina
2,,SC,29115,,,,,,45075,45,South Carolina
2,,SC,29464,,,,,,45019,45,South Carolina
1,P.A.,SC,29605,,,F,,N,45045,45,South Carolina
1,MD,SC,29303,,,M,,N,45083,45,South Carolina
1,LISW-CP,SC,29209,,,F,MRS.,N,45079,45,South Carolina
2,,SC,29662,,,,,,45045,45,South Carolina
1,FNP,SC,29526,,,F,MRS.,N,45019,45,South Carolina
1,M.D.,SC,29605,,,M,,N,45045,45,South Carolina
1,"MSP, CCC-SLP, ABD",SC,29483,,,F,,Y,45019,45,South Carolina
2,,SC,29572,,,,,,45051,45,South Carolina
1,PT,SC,29063,,,M,,N,45079,45,South Carolina
1,CRNA,SC,29210,,,F,MRS.,Y,45073,45,South Carolina
1,M.D.,SC,29425,,,F,DR.,Y,45019,45,South Carolina
1,M.D.,SC,29732,,,M,,N,County not found.,45,South Carolina
2,,SC,29506,,,,,,County not found.,45,South Carolina
1,RPH,SC,29205,,,M,,Y,45079,45,South Carolina
1,MD,SC,29388,,,M,,X,45083,45,South Carolina
2,,SC,29204,,,,,,45079,45,South Carolina
1,MD,SC,29307,,,F,,N,County not found.,45,South Carolina
2,,SC,29662,,,,,,45045,45,South Carolina
2,,SC,29607,,,,,,45050,45,South Carolina
1,M.D.,SC,29492,,,M,MR.,Y,45015,45,South Carolina
2,,SC,29678,,,,,,45073,45,South Carolina
1,RN,SC,29506,,,F,,N,County not found.,45,South Carolina
1,,SC,29801,,,F,MRS.,N,45245,45,South Carolina
1,DDS,SC,29569,,,M,DR.,Y,45051,45,South Carolina
1,OTR/L,SC,29229,,,F,,Y,County not found.,45,South Carolina
1,,SC,29720,,,F,,Y,45057,45,South Carolina
1,"CACII, PSS",SC,29732,,,F,,N,County not found.,45,South Carolina
1,RRT RCP,SC,29620,,,M,,N,45001,45,South Carolina
1,APRN,SC,29827,,,F,MRS.,Y,45049,45,South Carolina
1,M.D.,SC,29464,,,M,,N,45019,45,South Carolina
1,,SC,29625,,,F,MS.,N,45045,45,South Carolina
1,CRNA,SC,29440,,,F,,X,45043,45,South Carolina
1,"DDS, PA",SC,29020,,,M,,Y,45055,45,South Carolina
1,PT,SC,29550,,,M,MR.,N,45025,45,South Carolina
1,"MSN, NNP-BC",SC,29605,,,F,MRS.,N,45045,45,South Carolina
1,,SC,29801,,,F,,N,45245,45,South Carolina
1,LPC-I,SC,29657,,,F,,N,45077,45,South Carolina
1,"PT, DPT",SC,29464,,,F,,N,45019,45,South Carolina
1,LMSW,SC,29732,,,M,MR.,N,County not found.,45,South Carolina
2,,SC,29212,,,,,,45079,45,South Carolina
1,PTA,SC,29801,,,F,,N,45245,45,South Carolina
2,,SC,29150,,,,,,45085,45,South Carolina
2,,SC,29485,,,,,,45019,45,South Carolina
1,"M.A., NCAC I, LPC",SC,29118,,,F,MS.,Y,County not found.,45,South Carolina
1,M.D.,SC,29150,,,M,,N,45085,45,South Carolina
1,PT,SC,29650,,,F,,N,45083,45,South Carolina
2,,SC,29650,,,,,,45083,45,South Carolina
2,,SC,29732,,,,,,County not found.,45,South Carolina
1,MD,SC,29425,,,F,DR.,N,45019,45,South Carolina
2,,SC,29926,,,,,,45013,45,South Carolina
1,PHARMD,SC,29710,,,F,,N,45091,45,South Carolina
1,D.D.S.,SC,29485,,,M,DR.,Y,45019,45,South Carolina
1,M.D.,SC,29687,,,M,DR.,Y,45083,45,South Carolina
1,MD,SC,29461,,,F,DR.,N,45015,45,South Carolina
2,,SC,29307,,,,,,County not found.,45,South Carolina
1,MD,SC,29566,,,M,,N,45051,45,South Carolina
1,RN,SC,29505,,,F,,Y,County not found.,45,South Carolina
2,,SC,29420,,,,,,45019,45,South Carolina
2,,SC,29466,,,,,,County not found.,45,South Carolina
1,D.C.,SC,29681,,,M,DR.,N,45045,45,South Carolina
1,MD,SC,29621,,,M,,Y,45007,45,South Carolina
2,,SC,29203,,,,,,45079,45,South Carolina
1,COTA L,SC,29646,,,F,,Y,45047,45,South Carolina
2,,SC,29577,,,,,,45041,45,South Carolina
1,,SC,29414,,,F,,N,45019,45,South Carolina
1,,SC,29485,,,F,,N,45019,45,South Carolina
1,MD,SC,29425,,,F,DR.,N,45019,45,South Carolina
2,,SC,29640,,,,,,45077,45,South Carolina
1,MD,SC,29403,,,M,,N,45019,45,South Carolina
1,,SC,29118,,,F,,N,County not found.,45,South Carolina
1,M.D.,SC,29425,,,M,,Y,45019,45,South Carolina
2,,SC,29730,,,,,,45091,45,South Carolina
1,D.M.D.,SC,29801,,,M,DR.,Y,45245,45,South Carolina
1,CRNA,SC,29169,,,F,,N,45079,45,South Carolina
1,CRNA,SC,29621,,,F,,N,45007,45,South Carolina
2,,SC,29650,,,,,,45083,45,South Carolina
1,OTR/L,SC,29710,,,F,,N,45091,45,South Carolina
1,MD,SC,29118,,,M,,N,County not found.,45,South Carolina
1,MD,SC,29425,,,M,,N,45019,45,South Carolina
1,,SC,29944,,,F,,N,45049,45,South Carolina
1,M.D.,SC,29203,,,F,DR.,N,45079,45,South Carolina
1,"MS, CCC-SLP",SC,29466,,,F,,N,County not found.,45,South Carolina
2,,SC,29831,,,,,,45011,45,South Carolina
1,DDS,SC,29607,,,M,DR.,N,45050,45,South Carolina
2,,SC,29651,,,,,,45083,45,South Carolina
1,M.D.,SC,29926,,,M,DR.,Y,45013,45,South Carolina
1,,SC,29526,,,F,,N,45019,45,South Carolina
1,PT,SC,29316,,,M,,Y,45083,45,South Carolina
1,D.D.S.,SC,29445,,,M,DR.,Y,45019,45,South Carolina
1,DMD,SC,29615,,,M,DR.,N,45045,45,South Carolina
1,,SC,29323,,,F,,N,45149,45,South Carolina
1,C.D. DONA,SC,29169,,,F,MRS.,Y,45079,45,South Carolina
2,,SC,29488,,,,,,45029,45,South Carolina
2,,SC,29918,,,,,,45049,45,South Carolina
2,,SC,29150,,,,,,45085,45,South Carolina
1,FNP,SC,29708,,,F,,N,County not found.,45,South Carolina
1,PAC,SC,29152,,,F,MRS.,N,45085,45,South Carolina
1,PHARMD,SC,29341,,,F,DR.,N,County not found.,45,South Carolina
1,D.M.D.,SC,29669,,,M,DR.,Y,45045,45,South Carolina
2,,SC,29615,,,,,,45045,45,South Carolina
1,,SC,29115,,,F,,Y,45075,45,South Carolina
1,MSW,SC,29209,,,F,MRS.,N,45079,45,South Carolina
2,,SC,29801,,,,,,45245,45,South Carolina
1,FNP-C,SC,29379,,,F,,N,45087,45,South Carolina
1,CRNA,SC,29150,,,F,,N,45085,45,South Carolina
1,RPH,SC,29063,,,F,MS.,N,45079,45,South Carolina
1,D.D.S.,SC,29425,,,F,,N,45019,45,South Carolina
2,,SC,29172,,,,,,County not found.,45,South Carolina
1,CRNA,SC,29063,,,F,MS.,Y,45079,45,South Carolina
1,MD,SC,29501,,,M,,Y,45019,45,South Carolina
2,,SC,29203,,,,,,45079,45,South Carolina
2,,SC,29585,,,,,,45043,45,South Carolina
2,,SC,29910,,,,,,45013,45,South Carolina
1,PT,SC,29506,,,F,,N,County not found.,45,South Carolina
2,,SC,29505,,,,,,County not found.,45,South Carolina
1,M.D.,SC,29303,,,M,DR.,N,45083,45,South Carolina
1,,SC,29203,,,F,,Y,45079,45,South Carolina
1,BSN/NNP,SC,29605,,,F,MRS.,N,45045,45,South Carolina
1,DMD,SC,29150,,,M,DR.,N,45085,45,South Carolina
2,,SC,29018,,,,,,45075,45,South Carolina
2,,SC,29020,,,,,,45055,45,South Carolina
1,PHARMD,SC,29401,,,M,,N,45019,45,South Carolina
1,MD,SC,29203,,,F,,N,45079,45,South Carolina
2,,SC,29203,,,,,,45079,45,South Carolina
2,,SC,29407,,,,,,45019,45,South Carolina
2,,SC,29229,,,,,,County not found.,45,South Carolina
1,PA-C,SC,29560,,,F,,N,45089,45,South Carolina
1,DMD,SC,29073,,,M,DR.,Y,County not found.,45,South Carolina
1,MD,SC,29501,,,M,DR.,N,45019,45,South Carolina
1,,SC,29414,,,F,,N,45019,45,South Carolina
1,FNP,SC,29681,,,F,,N,45045,45,South Carolina
2,,SC,29205,,,,,,45079,45,South Carolina
1,MD,SC,29657,,,M,,N,45077,45,South Carolina
1,RN,SC,29033,,,F,,Y,45063,45,South Carolina
2,,SC,29425,,,,,,45019,45,South Carolina
2,,SC,29732,,,,,,County not found.,45,South Carolina
2,,SC,29708,,,,,,County not found.,45,South Carolina
1,,SC,29625,,,F,,N,45045,45,South Carolina
1,PHARM.D.,SC,29401,,,F,DR.,N,45019,45,South Carolina
1,M.D.,SC,29605,,,M,,N,45045,45,South Carolina
1,CCC-SLP,SC,29678,,,F,MRS.,Y,45073,45,South Carolina
2,,SC,29464,,,,,,45019,45,South Carolina
1,M.D.,SC,29401,,,M,DR.,N,45019,45,South Carolina
2,,SC,29483,,,,,,45019,45,South Carolina
2,,SC,29072,,,,,,45063,45,South Carolina
1,LPC,SC,29801,,,F,,N,45245,45,South Carolina
2,,SC,29621,,,,,,45007,45,South Carolina
1,MD,SC,29615,,,M,,N,45045,45,South Carolina
2,,SC,29203,,,,,,45079,45,South Carolina
1,,SC,29506,,,F,,N,County not found.,45,South Carolina
2,,SC,29325,,,,,,45059,45,South Carolina
1,D.M.D.,SC,29303,,,M,DR.,Y,45083,45,South Carolina
2,,SC,29325,,,,,,45059,45,South Carolina
1,P.T.A.,SC,29588,,,F,MRS.,N,45041,45,South Carolina
1,,SC,29681,,,M,,N,45045,45,South Carolina
1,PHARMD,SC,29501,,,M,DR.,N,45019,45,South Carolina
2,,SC,29365,,,,,,45083,45,South Carolina
1,DMD,SC,29803,,,M,DR.,N,County not found.,45,South Carolina
1,NP,SC,29115,,,F,MS.,N,45075,45,South Carolina
1,LISW,SC,29526,,,F,,N,45019,45,South Carolina
1,OTR,SC,29506,,,F,MS.,N,County not found.,45,South Carolina
1,MD,SC,29440,,,M,DR.,N,45043,45,South Carolina
1,,SC,29150,,,F,,N,45085,45,South Carolina
1,LCSW,SC,29209,,,F,MRS.,N,45079,45,South Carolina
1,M.D.,SC,29425,,,F,DR.,Y,45019,45,South Carolina
1,R.N.,SC,29407,,,M,MR.,N,45019,45,South Carolina
1,,SC,29691,,,F,,Y,45073,45,South Carolina
1,"LMBT,  DC",SC,29607,,,M,DR.,Y,45050,45,South Carolina
1,MD,SC,29566,,,F,,N,45051,45,South Carolina
1,MD,SC,29505,,,M,,N,County not found.,45,South Carolina
2,,SC,29556,,,,,,45089,45,South Carolina
1,AU D,SC,29302,,,F,DR.,N,45083,45,South Carolina
2,,SC,29730,,,,,,45091,45,South Carolina
1,LPC,SC,29405,,,F,,Y,45019,45,South Carolina
1,F.N.P.,SC,29710,,,F,MS.,N,45091,45,South Carolina
1,LMT,SC,29150,,,F,MS.,Y,45085,45,South Carolina
1,O.D.,SC,29207,,,M,DR.,Y,45079,45,South Carolina
2,,SC,29650,,,,,,45083,45,South Carolina
1,"AMFT, MS",IL,61111,,,F,,N,17007,17,Illinois
1,DPM,IL,60616,,,M,DR.,Y,17031,17,Illinois
1,DC,IL,61053,,,M,DR.,N,17015,17,Illinois
1,,IL,60181,,,F,,N,17043,17,Illinois
1,PH.D.,IL,60611,,,M,DR.,Y,17031,17,Illinois
1,DDS,IL,60005,,,M,,N,17031,17,Illinois
1,RPH,IL,60056,,,F,,Y,17031,17,Illinois
1,LPC AMFT,IL,60202,,,F,,Y,17031,17,Illinois
1,ANP,IL,62966,,,F,MRS.,N,17077,17,Illinois
1,MD,IL,60077,,,F,,N,17031,17,Illinois
1,,IL,61820,,,F,,N,17019,17,Illinois
1,PHARM.D.,IL,60141,,,F,,N,17031,17,Illinois
2,,IL,60638,,,,,,17031,17,Illinois
1,,IL,61938,,,F,,Y,17029,17,Illinois
1,M.A.,IL,62864,,,F,,Y,17081,17,Illinois
1,DPT,IL,60614,,,M,MR.,Y,17031,17,Illinois
1,,IL,61701,,,F,,Y,17113,17,Illinois
1,PH.D.,IL,60077,,,F,DR.,N,17031,17,Illinois
2,,IL,61554,,,,,,17179,17,Illinois
1,"RDMS, RVT, RDCS",IL,60634,,,M,MR.,Y,17031,17,Illinois
2,,IL,61614,,,,,,17143,17,Illinois
1,DDS,IL,60077,,,F,DR.,N,17031,17,Illinois
1,,IL,60629,,,M,,N,17031,17,Illinois
2,,IL,60148,,,,,,17043,17,Illinois
1,,IL,61053,,,F,,Y,17015,17,Illinois
1,,IL,62523,,,F,,N,17115,17,Illinois
1,MD,IL,60126,,,M,,N,17043,17,Illinois
1,LCSW,IL,60559,,,F,,N,17043,17,Illinois
2,,IL,60016,,,,,,17043,17,Illinois
1,M.D.,IL,60098,,,F,,X,17111,17,Illinois
1,M.D.,IL,60612,,,M,DR.,N,17031,17,Illinois
1,LCSW,IL,60302,,,F,,Y,17031,17,Illinois
1,"D.M.D, M.S.",IL,60558,,,M,DR.,N,17031,17,Illinois
2,,IL,60649,,,,,,17031,17,Illinois
1,LCSW,IL,60195,,,F,MS.,Y,17031,17,Illinois
1,LCSW,IL,60612,,,F,,Y,17031,17,Illinois
1,"APN, RNC, WHNP.",IL,61021,,,F,MS.,N,17103,17,Illinois
1,,IL,60555,,,F,,N,17043,17,Illinois
1,PTA,IL,62025,,,M,MR.,N,17119,17,Illinois
1,DPT,IL,60643,,,M,,N,17031,17,Illinois
2,,IL,60586,,,,,,County not found.,17,Illinois
1,D.O.,IL,60461,,,M,,N,17031,17,Illinois
1,MD,IL,60611,,,M,,N,17031,17,Illinois
1,M.D.,IL,60504,,,M,DR.,N,17043,17,Illinois
1,PH.D.,IL,60608,,,F,DR.,N,17031,17,Illinois
1,,IL,60007,,,F,,N,17043,17,Illinois
1,,IL,60645,,,F,,N,17031,17,Illinois
2,,IL,60010,,,,,,17111,17,Illinois
2,,IL,62458,,,,,,17051,17,Illinois
1,M.D.,IL,60640,,,M,,Y,17031,17,Illinois
1,MSW,IL,60148,,,F,,N,17043,17,Illinois
1,M.D.,IL,60612,,,F,DR.,N,17031,17,Illinois
2,,IL,60093,,,,,,17031,17,Illinois
1,OT,IL,61364,,,F,,N,17105,17,Illinois
1,PH.D.,IL,60601,,,F,DR.,Y,17031,17,Illinois
2,,IL,60068,,,,,,17031,17,Illinois
2,,IL,60612,,,,,,17031,17,Illinois
1,C.R.N.A.,IL,62960,,,M,MR.,Y,17127,17,Illinois
1,,IL,60618,,,F,,N,17031,17,Illinois
1,D.O.,IL,61822,,,F,,Y,County not found.,17,Illinois
1,M.D.,IL,60612,,,F,DR.,N,17031,17,Illinois
1,PT,IL,60174,,,F,,N,17089,17,Illinois
1,DDS,IL,61615,,,F,,N,17143,17,Illinois
1,CRNA,IL,62781,,,F,,N,17167,17,Illinois
2,,IL,61006,,,,,,17103,17,Illinois
1,DDS,IL,60060,,,M,,N,17097,17,Illinois
1,"DDS,FICOI,FACE,FDOCS",IL,60610,,,M,DR.,Y,17031,17,Illinois
1,O.D.,IL,60015,,,M,DR.,Y,17097,17,Illinois
1,PT,IL,60527,,,F,,N,17031,17,Illinois
1,PA,IL,61615,,,F,MS.,N,17143,17,Illinois
2,,IL,60643,,,,,,17031,17,Illinois
2,,IL,61081,,,,,,17195,17,Illinois
2,,IL,61301,,,,,,17099,17,Illinois
1,N.P.,IL,60637,,,F,,N,17031,17,Illinois
2,,IL,61636,,,,,,17143,17,Illinois
2,,IL,60613,,,,,,17031,17,Illinois
1,PT,IL,60026,,,F,,N,17031,17,Illinois
2,,IL,61764,,,,,,17105,17,Illinois
1,M.D.,IL,60153,,,M,DR.,Y,17031,17,Illinois
1,MD,IL,60010,,,F,DR.,N,17111,17,Illinois
1,"LCPC, CADC",IL,60402,,,F,,Y,17031,17,Illinois
1,,IL,62002,,,F,,N,17119,17,Illinois
1,P.A.,IL,60426,,,M,,N,17031,17,Illinois
1,DC,IL,61554,,,M,,Y,17179,17,Illinois
1,DPM,IL,60430,,,M,,N,17031,17,Illinois
1,M.D.,IL,60153,,,M,,Y,17031,17,Illinois
1,ANP-BC,IL,61114,,,F,MRS.,Y,County not found.,17,Illinois
1,DPT,IL,60409,,,M,,N,17031,17,Illinois
1,MPT,IL,60441,,,F,,N,17197,17,Illinois
1,,IL,60134,,,F,MRS.,N,17089,17,Illinois
1,DDS,IL,60085,,,M,,Y,17097,17,Illinois
1,MD,IL,60611,,,F,,N,17031,17,Illinois
1,D.C.,IL,60465,,,M,DR.,Y,17031,17,Illinois
1,MD,IL,60611,,,M,DR.,N,17031,17,Illinois
